,review,label
1384,"Yorumları okudum, aldım ancak çok sıkıcı bir kitap. Kendimi ne kadar zorladıysam da okuyamadım. Tavsiye etmem.",0
1385,büyük bir hevesle aldım fakat sonunu getiremedim...,0
1386,Ruhunuzu psikolojik olarak yerden yere vuran platonik aşkın acı veren kötü hali,0
1387,güzel bi kitaptı fakat sonu askıda kaldı izlenimi yarattı,0
1388,Üniversitelerde okutulan yazar. Kaliteli olasada okumak yürek istiyor. Ben çok dayanamayıp bırakma ihtiyacı duydum.,0
1389,"Hepi topu 70 sayfalık bir öykü ama sakin bir kafayla okumazsanız sizde ""bir labirentin içinde dolaşıyormuşsunuz"" hissi veren zor bir kitap... Gerçek ile rüyaların birbirine geçtiği, farklı gibi görünmekle birlikte aslında aynı karakterlere devamlı geri dönülen ilginç bir 'edebiyat denemesi'. Bir daha bu tarz bir kitap okumak istemem açıkcası, eni çok yordu. :(",0
1390,Felsefeye başlangıç için iyi bir kitap.,0
1391,Alınmalı ama ilk okumada sarıcak bir kitap değil,0
1392,"Freytag Piramidi, 5 bölümden oluşmakta.1.Hikayeye ya da olaya maruz bırakma( orjinal adıyla Hikayenin Girişi) 2.Tansiyonu yükselten bir olay ya da durum 3. Acaba ne olacak diye nefesinizi kestiğiniz heyacanın doruk noktası 4.Tansiyonun yerini rahatlamaya bıraktıgı sakinleştirici olay ya da durumlar 5. Ayaklarimizin bağının koptuğunu hissettiğimiz, oh be dedirten olay ya da durumun çözümlenmesi veya ortaya çıkması... Yabancılar bu tekniğe göre kitap yazıyor , sinema filmi yapıyor ve edebiyat eleştirisi yazıyor. Sonuç olarak; bu kitabın heyecanı meyecanı yok. Acaba sonra ne olacak diye düşünmüyorsunuz. Çünkü öyle bir teknik yok. Aşırı melankolik... Ayrıca erkek bakış açısıyla yazılmış.",0
1393,"Heryerde bu kitabı gördüm sonra bi bakayım dedim
Alıp okuyacağım ama biri bana açıklayabilir mi",0
1394,Yazarın tüm kitaplarında aynı tarz ve örgü mantığı var. Bir kitabını okumak heyecan verici. Ancak sonrası aynı heyecanı vermiyor.,0
1395,yorumlardan yola çıkarak merak edip almıştım. tamamen hayalkırıklığı.,0
1396,Okul hayatına bir öğrenci gözüyle bakan farklı bir kitap...,0
1397,Bugune kadar çok sıkıcı kitapları bile severek okumuş onlarda güzel bir taraf bulmayı başarmış biri olarak bu kitapta asla bir bütünlük bulamadım ya da bağ kuramadim.,0
1398,Herkes çok beğenmiş anlamadım :) bana sıkıcı geldi.Beklediğim kadar güzel değildi hayal kırıklığına uğradım.,0
1399,Stefan zweig cok iyi psikanaliz yapan bir yazar her eserine hayranım,0
1400,Masal Kitabi gibi.. beklentinizi yuksek tutmayin..akici ama karmasik..,0
1401,Fazla beklenti ile okuduğumdan umduğumu bulamadım yazarın üslubuyla ilgili sanırım son derece yorucu yer yer dağılmalara sebep oluyor ancak bu durum altını çizdiği bazı gerçekleri de görmenize engel olmuyor,0
1402,"Okurken başlayıp bir türlü bitiremediğim 3 kitaptan biri , dili ağır geldi",0
1403,Sevemedim.Tevhid ve inançtan başka bir konu işlenmemiş. Divan Edebiyatındaki tanrıyı kendinde bulmaktan yola çıkılmış kitapta. okudum ve aydınlandım demelerini anlayamadim açıkçası.,0
1404,"Aşırı ve uç noktalarda şiddet içeriyor. Her ne kadar günümüz dünyasını anlattığı söylense de çevremizde yer alan olaylar kesinlikle değil. Kitabı bitirdiğimde şunu dedim; ""Eeee!""",0
1405,"daha çok ortaöğretim seviyesine hitap eden bir kitap...
abartıldığı kadar büyük bir hikaye değil ayrıca, ve olay örgüsü bence çok kısa...",0
1406,elif şafak ın kitapları çok sevdiklerim ve hiç sevmediklerim diye ikiye ayrılıyor bende..havva'nın üç kızı hiç sevmediklerimden maalesef,0
1407,Çok başka şeyler bekleyerek heyecanlı almıştım fakat beklentimi karşılayamadı maalesef,0
1408,Anlatıldığı kadar çokta iyi bir kitap değil. 10 üzerinden 5,0
1409,"Bence bunun yerine Ömer Faruk Dönmez'den Hamza kitabını okuyun. Geçmişte yapılanlara, gerçekleşen olaylara ve bugüne ait birçok şeyi oyunsuz, yalansız gerçekliğiyle okursunuz.",0
1410,Ben pek beğenmedim maalesef. Daha elimde 6 kitabı var. onlarda umdugumu bulurum umarım. büyük hikâyeler ölümle sonlaniyor ve çok sıkıcı...,0
1411,"olay örgüsü fazlasıyla karıştırılıyor,karakterler fazlasıyla birbirine girmiş durumda çok sevemedim açıkcası",0
1412,Sırf merakımdan ve çok satmasından etkilenerek aldığım bir kitaptı. Sadece geçmişte yazılıp günümüze hitap etmesi dışında hiç sevemediğim bir kitap oldu. Okumasamda olurdu dediğim türden.,0
1413,"Büyük beklentilerle aldığım bu kitapta başlangıç gayet iyiydi. Sonlarda artık bitsin gibi, aceleye gelmiş bir durum var. Ayrıca değerlerimiz biraz eritilmeye çalışılıyor gibi. Isimle içerik te uyumsuz gözüküyor. Yazarla kitabı yanyana koyamadim :/",0
1414,Giriş kısmını okurken çok sıkıldım,0
1415,okuduğumda sanırım lisedeydim... o zaman çok felsefik bir kitap olarak gelmişti... sanırım bi daha okumalıyım..,0
1416,"Eğer bir kitapçıda içine baksaydım ve bir sayfa okusaydım kesinlikle almazdım. Yoğun aşk bunalımları içeren bir kitap, hepsini okumaya dayanamadım.",0
1417,Çok sıkıldım bitiremedim maalesef. İlerleyen dönemlerde tekrar okurum.,0
1418,Okuduğum Fi ve Pi romanı sonrasi seriyi tamamlamak düsüncesiyle aldıgım fakat Fi romanindan aldigim tadı ve keyfi bulamadigim kitap.. Sanirim olaylar Fi romaninda bitirilmeliydi.. Çi ve Pi romanlari nedense ayni tadı alamadigim kitaplar oldu.,0
1419,yusuf atılgan ın okuduğum ilk kitabı. pek beğenmedim konular ve kurgu çok hoşuma gitmedi. çok kopuk geldi bana.,0
1420,10 20 sayfa başını okumam yetti ve kitabı bıraktım..neden bu kadar ünlü oldu bu kitap anlamadım..ben hiç beğenmedim..,0
1421,Ergenlik çağındaki bir çocuğun hayatla tanışmasını anlatıyor...,0
1422,Kitap ruhsal betimlemeler üzerine kurulmuş. Hatta bu ruh betimlemelerinde fazla ileri de gidilmiş. Raif Efendi fazla hayalperest. Adeta resimde gördüğü kadın olan Maria Puder'i çok beğenip ona aşık olmak konusunda kendini şartlandırmış durumda. Ama yine de okunmaya değer...,0
1423,"Bu her kitaplıkta bulunmalı diyenler neye bağlı olarak söylüyorlar çok merak ettim doğrusu.. Çok sıradan, bir ergenin hayatını günlük ve hiçte edebi olmayan bir dille anlatan bir kitap. Okuduktan sonra size ne kattığını düşünmeden edemiyorsunuz!",0
1424,"Amerika tarihinde en fazla satılmış/okunmuş kitaplardan birisidir. Farklı kültürlerin, beyazların ve siyahların birbirlerine nasıl yaklaştıklarına dair, ayrıca mahalle baskısına dair hisler taşır. Amerika'nın tarihine çok şey ifade eder, nereden nereye geldik gibi bir izlenim doğrurur. Steinback ve Faulker gibi yazarlara göre mahalle baskısı daha ön plandadır. Bu kadardır bu kitap. Abartıldığı kadar etki bırakmaz çünkü bizim kültürümüzde karşılığı net olarak gözükmez, bizde ve bütün islam tarihinde renk ayrımcılığı hiç olmamıştır. Genel kültür olması için tavsiye ederim.",0
1425,Beklenti içine girip alıdığım bir roman ama beni pek sarmadı.,0
1426,Romanın betimleme ve örgüsü güzel ancak final sahnesinde hüsrana uğrayabilirsiniz.,0
1427,açıkçası ödüllü diye okudum ve ödüllük neyi olduğunu anlamadım olay örgüsü vs diğer kitaplardan çok da farklı değil okumasanız da olur diyebileceğim bir kitap.,0
1428,YAZARIN TEK KİTABI AMA ÇOCUK YETİŞTİRME ESNASINDA HER EBEVEYNİN YAŞADIĞI SIKINTILARIN ÇOCUK GÖZÜNDEN DİLE GETİRİLDİĞİ GÜZEL BİR KİTAP,0
1429,Betimlemenin betimlemesinin betimlemesi çok abartılı. Bir zaman sonra okumaktan sıkılıp bir an önce bitsin istedim.,0
1430,Bu kitabı birkaç ayda bir tekrar tekrar okuyorum ve sanırım bu okumaların sonu gelmeyecek,0
1431,ilk okul çocuklarının okuyacağı seviyede bir kitap değil ...,0
1432,"Birçok kişi beğenmiş. Kitabı bitirmiş. Ama ben ve bir arkadaşım kitabın sonunu getiremeden bıraktık. Güzel anlatmış, kurgu güzel. Ama sarmadı nedense. Edebi yönünün olmadığını düşünüyorum.",0
1433,Bu kitaba dair beklentinizi yüksek tutmayın...,0
1434,Yazar hakkında çok şey duyduysanız ve nasıl bir yazar olduğunu merak ediyorsanız bu kitabı okuyun yeter.,0
1435,Çok heyecan uyandıran bir kitap degil,0
1436,Ana karakterleri sevsem de kitap o ilginç konusuna rağmen vasattı,0
1437,açıkcası serenad'ı okuduktan sonra bekletiyle elime almıştım ama hayal kırıklığına uğradım olay çekici gelmedi bana,0
1438,"Nedense okuyamadım ben bu kitabı yarıda kaldı, sanırım Orhan Pamuk kitapları bana göre değil, hikaye sürükleyici gelmedi bana.",0
1439,bu kitabın niye bu kadar buyutuldugunu malesef anlayamadım içinde acı bir aşk hikayesinden başka pek bir sey bulamadım.,0
1440,"Türk Dili guzel bir sekilde kullanilmis,ama beni surukledi diyemem asla.Kasvetli bir kitap ve insanlari yanlis yonlendirebilir.Pismanliklarla hayatin yasanmasi gerektigi ogutlenmis sanki , saf ask varsa nicin sevdiginin pesinden gitmemis oturup hayiflanacagina pesinden gitseymis. Hayal kirikligi bir kitap benim icin .Tesekkurler",0
1441,Genelde böyle kitaplar okumam ama gerçekten beğendim.,0
1442,"ilk iki kısımda gerçek kişi ve olayları kurgularla betimlemiş, son kısımda ise İran demokrasi ve ekonomisinden bahsetmiş. İran'ın maddi ve manevi savaşlarında kahraman gösterilen kişilerin amerikalı, ingiliz.. oluşuna sebep olamadım.",0
1443,Çelişkili bir kitap. Kızımız hafız ama kimin yazdığı belli olmayan kağıtlarla uyuyor. İlahi aşktan bahsediyor ama daha sabah namazına kalkmıyor bu kağıtlar yüzünden.,0
1444,Kitabın adı ile içeriği arasında bir bağlantı kuramadım ama fena sayılmazdı. Akıcı bir dille yazılmıştı.,0
1445,Önyargısız okunması gereken bir kitap. Birçok tespiti doğru ama tartışılması gereken çok konu var gibi duruyor.,0
1446,Cocuk yasken egitilir diyoruz. Guzel bi kitap tavsiye ederim.,0
1447,Betimlemeleri beni çok sıktığı için yarıda bıraktığım bir kitaptır.,0
1448,begenmedim cok anlamsiz geldi bana. cok abartildigini dusunuyorum,0
1449,Sürekli tekrara gidilmişti yorumlara ve içeriğine aldanip almıştım ama bana pek katkı sağlamadığını düşünüyorum,0
1450,"Ilk kitaba gore daha akıcı olmakla birlikte bu kitapta seçilen kotu karakterler düşündürücü . Yüksek dozda genelleme,otekilestirme ve subjektiflik içerir .",0
1451,"Kitap okurken belirli dönemler kitabı anlamada etkili oluyor bence, kötü bir zamanda okuduğum için bana bu kadar övgüye değmez gibi geldi.",0
1452,"eserin içine sokabilen, okuru kitabin içine dahil edebilen daha iyi kitaplar okudum. yavan bir eser",0
1453,2. bölüm cook sıkıcıydı beklediğime değmedi,0
1454,çok güzel değil bence çünkü bana ağır geldi,0
1455,3 yaş sonrası çocuklara uygun ki içerik daha çok resim yapıp kesip biçme üzerine. Daha yaratıcı oyunlar bekliyordum. Beklentimin çok altında.,0
1456,çok basit ve sıradan bi hikaye .,0
1457,Okadar cok ovuldu ki buyuk bir beklentiyle aldim. Ancak hic begenmedim bosa para verdim sanki,0
1458,ben sevmedim abartılmış bir kitap olduğunu düşünüyorum,0
1459,Roman olarak akıcı ama objektif degil Melikşah gibi büyük bir hükümdarı iradesiz göstermiş ayrıca Türk'leri barbar yağmacı gibi göstermiş bunun sebebi kendisinin bir Türk düşmanı olması!,0
1460,Çok dramatik bir kitap. Böyle olduğu bilinerek okunmalı. Eğer önceden biliyor olsaydım okumazdım. Tecavüzler ve ölümlerle dolu bir roman. Sonu da bu açıdan tatmin edici değil.,0
1461,ben çok da sevmedim bu kitabı.,0
1462,Adına yazarına aldanıp aldım beğenisi çok satması düşündürücü. Negatif hemen her şeyden sıkılan ne yaptığı belli olmayan bir ergen hikayesi. Bu zamana kadar okuduğum kitaplar içinde en zaman kaybı olanı sanırım.,0
1463,"Beni sarmadığı için devam ettiretmedim.çok fazla matematiksel terim kullanılmış, yorucu bir kitap",0
1464,açıkçası ben çok sevemedim. dili bir garip.klasik ama ben sırf okumuş olmak için sonunu getirdim yarım bırakmamak için.,0
1465,kitap akıcı değildi okurken çok sıkıldım zor bittiü,0
1466,Beni çok etkileyen bir kitap olmadı.,0
1467,Büyük umutlarla aldığım ama hayal kırıklığına uğradığım bir kitaptı. Ortaylı'nın ahkam kesmeleri ve her şeyin en iyisini ben bilirim ben yaparım havaları hoş değildi.,0
1468,Düşünce güzel ama kopukluk var sanki . Kendimi veremedim kitaba sonunu nasıl bağladı onu da anlamadım. Beğenemedim,0
1469,Kitabı bitiremiyorum çünkü beklentimin dışında bir kitap; çocuk yetiştirmek için yol göstermek yerine daha çok dini sohbet tadında olmuş,0
1470,Çok farklı bir anlatımı vardı herkesin seveceği bir tarzda değildi açıkcası ben pek umduğumu bulamadım,0
1471,Ansiklopedi gibi bir kitap. Ben okurken sıkıldım. Bana bir şey kattığını düşünmüyorum.,0
1472,başkahramanin sosyopat olduğu kitap,0
1473,Çok beğenmedim hatta okurken çok sıkıldım.,0
1474,Okumakta zorlandığım bir kitap oldu bazı kısımlar gereksiz uzatılmıştı son 50 sayfasını akıcı buldum diyebilirim,0
1475,Yalnızlık konusunu ele alışı ve saf aşk güzeldi ancak yüksek beklenti yüzünden ölen bir kitap diyebilirim. Okunabilir..,0
1476,kitabın çoğu yerince argo kelimelerin geçmesi beni bayağı rahatsız etti. kitapta anlatılanlar güzel ama anlatılış tarzı hoş olmamış,0
1477,Kesinlikle Mardin'i yanlış tanıtan çok yanlış algılara yol açabilecek bir kitap...,0
1478,Neden gizli tutulur aşklar söyle dök içini biraz fazla melankolik geldi.,0
1479,"Sürekli sevgilisinin tarağı, aynası şu su , bu su...Kitabı sıkıcı bulduğum için yarısında bıraktım.
İçim bayıldı :)",0
1480,Hiç bu kadar sıkıcı bir kitap okumadım.Bitsin diye dua ettim.,0
1481,"eğer sıkılıp elinizden bırakmazsanız, sonlara doğru biraz edebiyat var",0
1482,"Sel Yayınlarını beğeniyorum fakat bu eser çevrilirken, ruhunu yitirmiş gibi geldi bana. Eserin güzel olduğu aşikar ama çeviri beni pek memnun etmedi. Keyifli okumalar...",0
1483,Okunmasa da olurdu denebilecek bir kitap,0
1484,Beklentimin altında ve kendi içinde oldukça çelişen bir kitap,0
1485,Ne roman olabilmiş ne felsefe kitabı. Pek beğenmedim.,0
1486,"Seranad güzeldi tarihten bir hikaye ama kardeşimin hikayesi ,Seranad kadar güzel değildi. On üzerinden, altı falan verilebilir.",0
1487,Beklediğim gibi değildi biraz abartıldığını düşünüyorum,0
1488,gereksiz bir konu sıkıcı üslup,0
1489,İçinde sevmediğim bir bölüm vardı. Onun dışında iyi kitap.,0
1490,"Çocugu ölüyor,basucunda askina mektup yaziyor...Yorumsuz",0
1491,"Son bir kaç cümleyi okuyunca, kitabın tamamına bosuna mi vakit ayırdım acaba desem de, enfes betimlemeleri için bile okunmalı",0
1492,sürükleyici ve etkileyici kitap. tavsiye ederim.,0
1493,bende çok büyük hayal kırıklığı olan eserdir. Biliyorum tuhaflık sanırım bende fakat beni zerre içine çekmedi. 250 sayfa okuyup içine giremediğim bağlanamadığım ilk kitap. Tamamen şahsi düşüncem olup Oğuz ATAY'ın yazarlığını tartışmaya açacak bir durum asla değil bu.,0
1494,Çok öğüt olmasa güzel bir kitap,0
1495,Atatürk üzerine yazılmamış Atatürk kitabıdır.Sayılı tarihçilerimizden birinin bu kitabı Atatürk adı ile basıma göndermesi ayıptır.,0
1496,Kitap akıcı hikaye güzelde asla gerçekle bağdaşmayan bazı yerlerde okumakta bile zorlandım nasıl olur diye tarihi şahsiyetler üzerinden oluşturulmuş tarihle olan tek bağlantısıda isimler zaten o yüzden ciddiye alıp okumamanızı tavsiye edebilirim,0
1497,Popüler olduğu için almıştım,0
1498,Çokta özgün bilgiler bulunmayan bir kitap,0
1499,Bu kitabın neden bu kadar çok övüldüğüne anlam veremedim.Okurken asla zorlamıyor.Anlatımı akıcı fakat kaynakça belirtmemesi büyük bir eksiklik,0
1500,Açıkcası çok sıkıcı geldi,0
1501,zar zor bitirdim ben,0
1502,"bir Sabahattin ali klasiği, çok güzel.",0
1503,Duygusal bir eser olmuş.,0
1504,Soru cevap şeklinde devam ediyor. Çokta akıcı bir kitap değil aynı cümleler kitap içinde defalarca kullanılmış. Okurken tat aldığımı söyleyemem.,0
1505,daha çok röportaj tarzı ben kişisel gelişim yönü daha ağır bastıgını zannedip almıstım :(,0
1506,"İlk 100 sayfası okunmaya değer, sonrası gereksiz. Dinsiz ve eşcinsel olanlar severek okurlar.",0
1507,Orhan Pamuk'un önceki kitaplarını arattı biraz fazlaca karakter ve yerler ile konu bütünlüğünün dağıldığını düşünüyorum...,0
1508,ilber hoca'nın kitaplarına göre biraz vasat kalmış.,0
1509,çok beğenilen bir kitap fakat benim için aynısı geçerli olmadı kitabın sonunu göremedim bile,0
1510,Yazar inanç felsefesini anlatmaya çalışmış ama...Kitaptan bana geriye kalan tek şey Oxford sokakları ve mimarisi... Elif Şafak ne yazarsa okurum diyorsanız siz bilirsiniz ama bu sefer olmamış!!!,0
1511,"En çok satılanlar listesinde olup ta aldığım ve keyif alamadığım, beğenmediğim ender kitaplardan biri. Sevenide var ama...",0
1512,İlginç bir yazı ama bana göre ondan önce okunması gereken çok eser var. Abartıldığı kadar olduğunu düşünmüyorum.,0
1513,Okurken zorlandım. 1984 ile yarışamaz sanırım kafamda.,0
1514,Öyle çok konu ve karekterler varki onları bir araya toplamak zor ve sıkıcı. Sonlara doğru toparlıyor ama bitirmek için çok direndim,0
1515,Tavsiye üzerine aldım.Ama o kadar da kaliteli ve anlamlı bir eser değil.,0
1516,Eşime babalar günü hediyesi olarak aldım çok beğendi. Sadece kitabın bazı yerleri zarar görmüş. Daha güzel bi kargolama yapılsaydı daha iyi olurdu.,0
1517,"Ve sonrasında bu yoğun ve yılgın kafayla, yok efendim var olmanın felsefesidir, amaçsızlıktır vs. diye düşünürken bende büyük bir eksiklik olan tarihe yönelmek gerek",0
1518,Dili akıcı ve sade farklı bir kitap,0
1519,beklentilerimi karşılamadı ve dilinin akıcı olmaması da cabası..,0
1520,Miraç Çağrı AKTAŞ ın okuduğum ilk kitabı. Dil olarak basit konuşma diliyle yazılmış.Aşk acısı çeken yada çekiyor olanlara bence hitap ediyor. Bu tarz duygu durumu yaşıyor yada atlatamayanlar varsa alıp okuyabilir. Zaten yazarın kendisi de atlattım dediği aşk acısını henüz atlatamamış. Dertleşiyor gibi.,0
1521,Çok satanlardan görüp aldım beğenmedim,0
1522,Bende mi sorun var anlamadım . Kitaba başladım 70. sayfadayım ve hiçbir şey anlamadım. O kadar çok terim var ki ! çok sıkıcı.... ben beğenmedim kitabı. bitirmek azap...,0
1523,İyilik-kötülük kavramını küçük bir kızın gözünden anlatan kitap...Çok istekli almıştım çok çok da istekli okumadım fakat okumayın diyememmmm:)),0
1524,Ergen cocugun basindan gecen olaylar o kadar iste,0
1525,Çok büyük beklentilerle kitabı okudum ve ilk sayfaları bittikten sonra hayal kırıklığına uğradım kötü sayılmazdı ama çok iyi de denilemez.,0
1526,Üzerinde düşünülünce güzel kitap ama anlatılmak istenenin daha iyi anlatıldığı başka kitaplar da okudum.Ama yinede okurken sıkmayan bir kitaptı.,0
1527,Abartılacak bir kitap değil,0
1528,okurken sıkıldm beklentimi karşılanadı,0
1529,Kurgu güzel ama ben pek etkilenmedim bu kitaptan..,0
1530,"Yorumlara bakınca acaba ben farklı bir kitap mı okudum diyorum. Ülke ortalamasının üzerinde kitap okuyan birisiyimdir. Ben bu kadar zorlayarak okuduğum bir kitap hatırlamıyorum. Kitabın oldukça entellektüel bir yazar tarafından yazıldığına şüphe yok, kitap bilgi küpü dersek yanılmamış oluruz. Buna karşın yazım kurallarına uymayan cümleler var. 5-6 kelime tren vagonu gibi arda yazılmış. Konu bütünlüğünü bulana aşk olsun. Hala hayretler İçerisindeyim. Türk edebiyatında en çok satılan romanlar listesinin ilk beşinde yer alan bir kitap bu kadar okunması zor olabilir mi ?",0
1531,Çok beğenemedim övüldüğü kadar iyide bulmadım,0
1532,Aydın Emeç'in çevirisini okumuştum ilk ve sonrasında 6 kez daha dokunmuştu kalbime.. bu çeviride aynı hissiyatı alamadım.,0
1533,ilkinden daha düşük tempolu bir kitaptı,0
1534,kitabın hemen bitmesini sağlayan “yani?” sorusu kitap bitince de devam ediyor.,0
1535,"Kesinlikle günümüz Türkçe'sine çevrilmesi gereken bir eser olduğunu düşünüyorum. Zira bloglarda da bulabileceğiniz, sayfalarca kelime içeren bir sözlükle birlikte okumak gerekiyor ki bu da yabancı bir dilde kitap okuyorsunuz hissi veriyor maalesef.",0
1536,Arkadaşıma hediye olarak almıştım çok beğendiğini söyledi.Tavsiye ederiz.,0
1537,arabesk bir roman. eski türk filmleri gibi. bana yavan geldi.,0
1538,hayvanların konuştuğu filmi de olan bir kitap .orta düzeyde.,0
1539,kitaptan pek hoslandigim söylenemez,0
1540,"Tamamen gerçek dünyadır, okunması hiç gerekmiyor. Sanatla uzaktan yakından ilgisi yok. Yazar kendinden hiçbir şey katmamış. En azından edebi zevk amaçlı bir yan hikaye anlatılabilecekken yazar derdini aptala anlatır gibi doğrudan anlatmış, söylenecek söz yok.",0
1541,Orhan Pamuk'un okuduğum üçüncü kitabı. Eski Türk filmlerini aratmayacak tesadüflerle dolu.Açıkçası beğenmedim.,0
1542,Beğenmedim. Kurgusu bana hitap etmiyordu. Olaylar sıkıcıydı.,0
1543,bu ne ya çocuk hikayesi kesinlikle berbat nasıl beğeni almış bu kitap,0
1544,"açıkcası 1984 ü okuduktan sonra çok fazla beğenemediğim bir kitap, yer yer kendini tekrarladığı noktalar var",0
1545,Kitap çok güzel fakat yayınevi Kitabı bana ters basılmış halde yolladı. Aldığınızda dikkat edin.,0
1546,"Beni çok yordu, yarım bırakmak zorunda kaldım. Belki farklı bir bakış açısıyla tekrar elime alırım.",0
1547,Büyük beklentilerle okudum ama kitabı beğenmediğimi söyleyebilirim.,0
1548,""" Fi "" den sonra bu olmamış. Aceleye gelmiş gibi. Konusunu beğenmedim. Ama Fi 'nin hatrına okunabilir.",0
1549,akmadı kesinlikle...ittirerek okudum.aldığım kitabı bitirme gibi bir prensibe sahip olmasam kesinlikle yarıda bırakacağım bir kitap olurdu...dili fevkalede ağır...,0
1550,Diğer kitaplarına göre biraz sıktı.,0
1551,basit emeğine saygı duyuyorum ama ortaokul seviyesi,0
1552,Çok boş bir kitap. Tam sabahattin aliyef e göre bir kitap. Kalemi güçlü olmayan aliyef her zaman ki gibi saçma sapan bir kitap yazmış. O yazdı salak saçma şiirleri gibi... Bunun gibi adamları okumayın. Vatanperver adamları okuyun da biraz mefkure sahibi olun. Verilen paraya yazık...,0
1553,"kitabın dili , anlatımı hoşuma gitmedi maalesef ..",0
1554,hüsran.. ilk kitaptan sonra gerçekten düşük ve gereksiz ayrıntıyla dolu bir kitap hiç begenmedim,0
1555,kitabı hiç beğenmedim. çok okunanlar listesinde ama ben okumasam da olurmuş dedim.,0
1556,tek seferde okunan bir eser ancak eserin sonunda muhakkak tahlillerini okumak gerek o zaman çok daha anlam kazanıyor,0
1557,"Okurken sıkıldım hiç tarzım değilmiş, yanlış anlama can alır.",0
1558,çok sıkıcı. herkeste tutturmuş güzel diye,0
1559,aşırı mistik olaylar içerdiği için beğenmedim.,0
1560,orijinal oyun çok fazla yok. çok satanlar listesinde görüp almıştım. tavsiye etmiyorum.,0
1561,"Ben bir muhteşemlik, bir edebi şah eserlik göremedim. Orhan Pamuk yine o çile gibi uzun uzun, gereksiz ayrıntılarına boğmuş kitabı. Tuhaf Mevlutun tuhaflıkları. Varoşun güzide bozacısı, tavuklu pilavcısı Mevlutun hayatının hiç lüzumu olmayan ayrıntıları. Mevlut iyi ki Rahiyayı kaçırıp eş sahibi oldu da, böylece neredeyse her sayfada sürekli tekrarlanan, Mevlutun özel hayatının bize ne yahu dedirten o çirkin ayrıntılarını dinlemekten kurtulduk.",0
1562,Fazlasıyla yüzeysel,0
1563,Çeviri yapan google translate aracılığı ile çevirmiş olmalı ki kitabınm zevkini yerle bir etmiş.,0
1564,"Kurgusu hoşuma gitmedi. Okurken çok sıkıldım, akıcı değil.",0
1565,İsmini duyduğum için okudum. Farklı bir kitap.,0
1566,Bekledigim ve abartıldığı gibi değildi.Cok sıkıldım.,0
1567,Beklediğim etkiyi alamadım.,0
1568,okudukça zevk alınan bir kitap.,0
1569,"yorumlara bakarak aldığım kitabı pek beğenmedim, benim için pek bir şey ifade etmedi...",0
1570,Orhan Pamuk okuyacaksanız bundan başlamayın,0
1571,Bu kitabı okuduğum da pek anlamadım çevirisi anlaşılır değildi pek beğenemedim.,0
1572,İzlemek yerine okumayı tercih ederim.,0
1573,Beklentiyi yüksek tuttuğumdan olabilir fakat kitap beni pek sarmadı. Dili akıcı lakin konusu ve sonu biraz olağandışı geldi.,0
1574,Yüksek oylama alması tuhaf,0
1575,Eskiyi bulabileceğiniz güzel bir eser. Tavsiye ederim.,0
1576,Önyargılarıma rağmen okudum. Sonuç şaşırtmadı yarısına gelmeden tahammül sınırımı aştı. Kesinlikle zaman kaybı.,0
1577,ilber ortaylinin kitabı çok daha güzel ve bilimsel...,0
1578,Kurgusu gerçekten kaliteli ama felsefeye ilginiz yoksa çok zorlanırsınız okurken.,0
1579,büyük bir merakla aldım.. hemen okumaya başladım.. harika,0
1580,Bu kitabın niye bu kadar abartıldığını bilmiyorum beklentilerimin çok çok altında,0
1581,Tavsiye üzerine alıp umduğumu bulamadığım kitap.Dili anlatımı ağır geldi ...,0
1582,Sonu başından belli olan kitaplardan... Hikaye çok klişe ve vıcık vıcık bir duygusallığı barındırıyor.. Benim duygusallık anlayışıma uymadığı için kitabı bir zaman kaybı olarak nitelendirebilirim... Daha çok 14-15 yaşında hayalperest genç kızlara hitap edebilecek bir kitap...,0
1583,"Konusu iyi fakat dili akıcı değil. Okurken ilgimin dağıldığı çok oldu, hatta öff pöff bile yaptım yalan yok.",0
1584,"Konudan konuya geçişlerin sık sık olduğu, televizyon programlarındaki konuşmaların metin haline getirildiği, akademik derinliği olmayan bir kitap. Konuların hemen hemen hepsi çok yüzeysel anlatılmış. Bir şeyler öğrenmek için okunası bir eser değil.",0
1585,"Güzel bir distopya kitabı, fakat çok zor bitirebildim.",0
1586,"Dili sade, anlaşılır. Hikaye basit, klasik saplantılı aşk. Okumaya değer bir konu ve anlatım olduğunu düşünmüyorum.",0
1587,kitabin fesleğen kokması ayrı güzeldi fakat beni pek sürükleyen bi kitap olmadı şirin seker bi kitap,0
1588,Bir zülfü livaneli klasiği diyemeyeceğim beklebtimi karsilamadı,0
1589,"Bana çok ağır gelen bir kitap oldu ki kendimcd iyi bir okuyucuyumdur,sanırım(hala anlayamamışım) biraz kopuk aktarılmış öyküsü",0
1590,"Kitabun kurgusu harika, ayrıca çevirisi de kesinlikle çok iyi yapılmış. 70 yıl önce yazılmış bu kitapta kendi ülkemin güncelini gördüm, sanki bu kitabın içinde yaşıyormuşum gibi hissediyorum çoğu zaman.",0
1591,"Açıkçası beğenmedim, üslubu bana uymadı",0
1592,Genel olarak distopya fikirleri orjinal olsada kurgu cok kotu 1984 le karşılaştırılamaz bile ovuldugu kadar iyi degil,0
1593,Beklentimin altındaydı .,0
