,review,label
1746,"I got this guitar from Musician's Friend, not amazon.com.

The guitar has beautiful appearance and VERY nice sound. Also the one I got had well setup action - low, but without buzz. It was playable right out of the box.

Now to the reasons of a 2-star rating. I immediately found 3 problems that should have been caught by the factory QC.
1) 5-position pickup switch made static noise/cracking every time I tried to switch it or even just touch. Obviously, a defective component.
2) A tuner on the 2nd (B) string was clicking and working unevenly. A defective component again.
3) The worst. The nut was screwed up: the slot for the higher E string was not where it's supposed to be and much closer to the edge of the fretboard creating a wider space between 1st and 2nd strings than the rest. The nut was showing some signs of an unsuccessful repair attempt here.

I'd love to have a guitar like this, but 3 obvious defects not caught by the manufacturer are too many.",0
1747,These strings rust so easily in Hawaii's weather. Honestly I've never seen a set of strings rust over night until I strung my American Special Steaf... do not buy if you live in a humid area!!!!!,0
1748,"As a piano teacher, I cannot imagine this being anything but a crutch, and have told parents to not use stickers such as these. Get a paper keyboard that you set up and take off the piano or keyboard as needed vs building a continuing dependence.",0
1749,"I though this was the case with the molded sides, but this has soft sides. Saxophones are too delicate to put in a case with flexible sides. I didn't realize it until too late to return and don't want to sell it and contribute to the detriment of someone else's horn. Very disappointed with description of this case. Stuck with two underwhelming soft cases and keeping MY horn it its original box.",0
1750,"Watch our for Casio and their reverse polarity power plug. The standard is negative on the outside and positive on the inside. Casio reverses this! So if you ever accidentally plug a different power plug in, Your device will get toasted. Oh, and it a way for them to sell you non-standard power bricks. Thanks Casio.",0
1751,"Terrible Product. When I tap or lay my hands on the srrings near the PUs, it'll fall silent. Sorta acts like a Noise clamp of sorts. Has to be faulty in my opinion.  I've always gone monster cables & I'll be going back. They have never let me down. This one? First try, First letdown. Same with Mogami. leave all that $$ stuff alone & go with monster.",0
1752,"I returned this as it didn't ""sing"".  It was very flat.  Next time I will purchase in person to try it out first.",0
1753,The square design makes the guitar flop around.  Need to put foam sides to hold guitar steady.,0
1754,"Yeahhh Focusrite are just good!!  Always ?  hummmm not always !
THIS product is NOT thunderbolt 3 supported...
BE CAREFULL if you go on their website, There is a sentence saying that ""it's work on thunderbolt 3 BUT .... ....""
I can confirm ... BUT... it don't work at all .  Driver unificient...  no support by focusrite ... THEY JUST DON'T ANSWER BACK at any email on this situation .
TOTALLY different company when you talk about ""Clarett""
Sad story !
Don't get me wrong... I was a focusrite fan ...  it's the end of an era...  they decide to dumped their current custumer to try to get rid of their inventory of Clarett.... sad !",0
1755,"I really like this pedal, but mine died after less than one year of moderate use.  Many people have reported the same issue.

It's dead, Jim.",0
1756,It is hard to turn it on and equally hard to turn it off once on. You can press the button for 2-3 minutes with nothing happening. Instruction is poor and too simple. It can hardly display properly for the G string of a 1/8 violin. And I doubt its overall accuracy.,0
1757,no good to setup,0
1758,"This is supposed to be a 440 hz tuning fork. It's not. It's around 447 hz. Other than that...it's got okay sustain, I guess. We'll see how re-tuning it with a file goes.",0
1759,"This unit hums sooooo much, it's too stressful to use, I cannot recommend. Once you pluck a string there is a ocean of white noise following the tone. I just had to put it aside, now it is just a waste of money.",0
1760,"Just assembly for a try, only few rolls with music, it's had some hole on head, that's mean bad quality. buyer beware for this kind of.",0
1761,"I purchased this and the Odyssey LTMTS1-PRO Lighting Truss System and compared them side by side. I am a mobile DJ so to me, Size, Weight, and ease of use definitely matter.

Everything is simply better on the Odyssey LTMTS1-Pro.
- The Odyssey is so much lighter, half the weight and still just as sturdy.
- When broken down the Odyssey takes up less space and is shorter in height, but still extends to the same size as ADJ's.
- The crank system is junk on the ADJ, it clicks, where the Odyssey is smooth and effortless to crank up
- Odyssey is cheaper in price
- Both offer the same space for hanging and mounting lights

I do not represent or have i ever worked for Odyssey i give my money to those who make the best product and I simply don't see the any reason why anyone would chose the ADJ truss over the Odyssey in this case.

Get the Odyssey LTMTS1 - PRO!",0
1762,"These are insanely inexpensive. Kudos to the people who source these and bring them to market. Unfortunately, I am one of the unlucky purchasers who gets a nonworking unit on the first try. I am sending it back. It looks really nifty and has a great instruction manual, but doesn't make any sound whatsoever. I tried with various batteries, all brand-new.

I will now begin the process of exchanging for a different one; hopefully this will be easy and I will be able to update this review with something more tantalizing than this report ....",0
1763,Sold - not good clean sounds.,0
1764,the ball fell off the end stringing the instrument.,0
1765,"Too long and too heavy, extra length and weight makes your mic stand tilt over, especially if you're using an heavy mic as well (Shure Beta 52 in my case). It's very sturdy though.",0
1766,Some Of The Couplers Don't Fit Standard Effects Pedals. O Well ; Who's The Inspector ???,0
1767,"I bought the Koilkord because it has cool vintage looks and it's nice and long too.  Plug it in to use it and the love fades fast.  Very microphonic to the point it is virtually unusable, you'll think your guitar or amp is broken.  Hissing, crackling, even simply tapping on the cable with a finger flick makes an audible THUNK sound through the amp.  You can hear it drag across the floor when you walk around, and through a bass amp it's really noticeable.  Fender, how could you possibly allow your good name to be put on this low quality cable.  Horrible.",0
1768,"This thing was making an awful popping sound, WHILE I was in the middle of recording.  horrible unit.  Solid construction - but what good is it if it farts while it's recording.  No good!",0
1769,"A bit disappointing with this foot pedal.  I was hoping for the price difference between the SP 32 and SP 33 that this might of been an upgraded design.  Apparently it's the same design.  Note: the model numbers are different because depending on which keyboard you have depends on which model will work.  The SP32 will NOT work with the PX-350.  You have to get the SP33.

This is a dark grey plastic bar which doesn't match the Black CS-67 stand. The pedals are small and does not fit flush with the floor which allows the chord to slide underneath without pinching. I would of preferred a channel on the side that the chord could of been slotted thru.

The left 2 pedals don't appear to be as responsive as the far right pedal.  If you want a 3 pedal solution, this appears to be the only option though.

On a side note, does anyone know of a 3 pedal design that would work with the PX-350M that doesn't have the cross bar for a more portable setup?

For pictures, it's the exact same as the SP32 which I had first ordered by mistake.",0
1770,not very loud - it works in quiet situations but anything with any more noise and its just loud enough.,0
1771,"good sound at first, but after 2 weeks they sound dull like if they were 6 months old. This is my third try, so it's a strike out. I tried them with my taylor 114ce and my breedlove, same results. If you want really great sound that lasts, go for the Gibson's Coated Phosphor Bronze",0
1772,"Just personal preference, way to stiff for the kind of music I play and the way I play it - I like picks with a little be bend to them (not much, just a bit) - if you like super hard point picks you'll probably like these - I didn't.",0
1773,"Useless unless you completely block of the Floyd Rose and even then it's not fast enough to be useful.
At that point you would just block off the floyd rose, keep an allen wrench handy, and retune on the fly.",0
1774,"These earphones would be good for casual listening, not as a pair headphones to really get the rich sound while in a environment filled with other sounds/music going on.  They do not fit snug, the wire is a straight cord which interferes with movement in/around the mixer and the have a tendency to ""slide"" around and off  my head.  Ihad to turn the earphone jack up to the max in order to get an audioable level.  I gave them to my son for his personal music.  Would not purchase item.",0
1775,"I bought one and returned it. I bought it for a school dance for my daughter. It sent it back and never got to use it. It smelt like it was on fire and melting plastic or something. Literally smoking. I did get another one, this one was the same exact thing. When it does turn on it works great, but only lasts for about 30 seconds before it turns off and then takes about a minute to reheat, then you can push the button manually to turn it back on. You have to sit next to it all while you want to use it as it doesn't turn on automatically. And it smells terrible. I never used it at the school as it would turn on the fire alarms. The kids were so disappointed. I never write bad reviews but this one was a terrible product in my opinion.",0
1776,"Cheap, gave it to Good Will",0
1777,"Had I read the description more carefully, I would have noticed this aspect of this strap.  Because I play only acoustic guitars, I do not want to use any accessory that might scratch or damage the surface of my solid wood instruments - including the new Guild that I purchased this strap for.  It looks great - tough and honest. However, the metal studs are a rather serious design flaw that render it a bad choice for acoustic use. Maybe for electric guitar players who want to add a touch of metal to their metal. My own fault for not reading more carefully before ordering. Don't make the same mistake!",0
1778,"I really really loved these till this happened at a gig last night ( see picture)
Don't let me discourage you. The 2.0 looks way smarter and better designed. I wish they they would let me trade in my old ones.",0
1779,"I hooked it to my digital piano, and to my PC. The red light turns on, but In and Out always off. Tried like 5 different software, none worked. Returning.",0
1780,"Preface:  I put in 20 years at three diferent USA guitar and amp manufacturers while also touring and recording...

This was a poorly stamped, horribly made bridge with a flawed design.  Acccording to the seller (Kmise-us, who handled my communications well), they were given the wrong units from the supplier and they did not meet Kmise-us specifications...  So their listings are not accurate until the supplier sends corrected units. Yeah.

FLAWS:
The base plate was not flat.  This creates all sorts of problems, especially with the harder finishes that are on Asian made guitars and companies that choose gloss over tone (Carvin/Kiesel is *very* guilty of that).

The intonation screws were too close to each other making the saddle pieces go cockeyed...  Or was it that the saddle pieces were too wide for this bridge?!?!

The height adjustment screws did not rest in the tracks in the poorly-plated base plate.

On some saddles, the height adjustment screws weren't even going straight down!  Like a newly-born foal, they were cast outward like a tripod.

The height screw bores in the saddle pieces were not round, but oval.  30%-40% of the height adjustment screws weren't making solid contact with the saddle pieces!

The height screws were of of varying lengths and shapes.

The string anchors were ""gauged"" which is stupid as hell...  Other than not working for lefty players or upside-down players, try putting a flat or tape-wound on and discovering that your two smallest strings wouldn't fit!

COMPATIBILITY:
The only instrument that this bridge would drop mostly right onto would be early 1990s Yamahas out of Taiwan.  None of the others I have worked (Axl, Squier Standard Precision, a Squier Vintage Modified and a Squier Affinity).  Of those, there was only 1 of the 5 screws that would line up. On the Yamaha, 1 was perfect, 2 of 5 were good and the two end screws needed a redrill for proper anchoring.

It isn't price that makes this bad, it's design, execution and bad sales practices by the brand that sends their product to distributors.

Lead eating babies are smarter than these fools at the factory.",0
1781,Don't buy this snare head sounds really flat i set mine up and immediately took it off and threw it in the trash this thing is horrible if you're looking into getting a snare head go with the Remo coated ambassador that's the best head I found so far,0
1782,"The product works well and sounds good but considering how up front and ""meat and potatoes"" it is.. $180 is way too steep of a price considering you can get a super one from a boutique company that has mpre avaivle options.",0
1783,Too flimsy and cheap....,0
1784,"Not sure what all the complaints are about, Just got my strap in and it looks and feels fine and for less than 8 bucks? The hooks and hardware are polymer and will not ding the banjo, the short straps are black nylon and the shoulder strap is made of a soft weave material (not sure appears to be a natural fiber). So over all I'm very pleased with its a good looking bluegrass pattern and functional fittings.

Best all,

Follow up: well sorry to say but the strap didn't hold up very well; it worked well for about 2 months and then started to roll up into a rope like form over the shoulder and the banjo neck would not stay in the up position :( So I ordered a Gold Tone Leather strap (about $35) and it works great, sorry, but it was nice while it lasted, but I would recommend buying a better strap. Note: if money is an issue Deering offers a really nice nylon strap for $12.95 on their site.

Best all",0
1785,"Works, but the slide holder is as cheap as can be.  There's about 5 cents worth of plastic that could have been molded in a better way.  And once the slide holder is connected to the black pick holder, its impossible to put 2mm picks in the holder.",0
1786,I have made the mistake of ordering inexpensive microphone stands that are so poorly made and last only a few gigs.  Perhaps the more expensive On Stage Stands might last a few years. The plastic supports on the MS7701B have lost their support after less than 6 mild performances. Time to throw them out and invest in a better quality stand or two. Any suggestions?,0
1787,Returned same week. Power may be seriously overestimated. My 200W Sansui Stereo receiver sounds better,0
1788,"I bought this tuner for stage tuning an acoustic guitar. After 4 short days, it's deader n' doornail. I can report that is very quick and extremely bright as reported. I can't say as it's any more accurate than others in it's standard mode and the strobe mode is a little wonky to interpret. I think I'll stick iStrobosoft on my iphone for intonation adjustments. As I'm buying this for stage use, I can't afford to have an unreliable piece of gear in my signal chain, but as no one else seems to have had defective equipment issues, I've decided to take a gamble on TCE and am getting a replacement instead of a refund. We'll see if I regret that decision.",0
1789,"This is my first Amazon review. Just want to inform everyone out there that this mixer has wobbly knobs. They feel really cheap. Knobs are the last place that should be skimped upon on a mixer IMO. I'm on the verge of returning this solely due to the crappy feeling knobs. Try before you buy. I always had a good impression of Presonus, and the quality of their products. These knobs have totally altered that.",0
1790,One of the stands came damaged. Top part was crushed. Have lots of problems raising the pole. Carry bag is poor quality. Carried the bag one and strap is tearing. Secure straps for inside bag are cheap and 2 are hanging on by a thread.,0
1791,Too much spring tension. Pulls everything out of tune on every guitar except my medium stringed acoustics. Absolutely worthless on electric.,0
1792,"To be clear - the component I received was *not* metal, I'm sure it says this somewhere in the description and I overlooked it.  My mounting configuration involves a offset clamp attached to a stand, and I was not comfortable with torquing down an aluminum clamp on the plastic (fiber? synthetic?) stem of this mount.

 I subsequently ordered the Gibraltar SC-EMMP - which is metal and fit the Alesis device, and suits my ""mechanical concerns"" much better.

- J",0
1793,"these are low quality production knobs, but they serve a need.  material is kinda plasticky, the numbers painted underneath could be more bold.  I replaced a set last night with wave embossed that I like more, which one would expect, 4 of them cost more than this bag of 20 did.",0
1794,purchased this garbage very flimsy cymbals are cheap stand is junk i don't recoment this product at all not happy,0
1795,"I really wanted to like this audio interface. I've been doing a ton of research and settled on the NI KA6 after a lot of thought, but the product was dead on arrival. Service Center app wouldn't stop crashing and the NI website wouldn't accept the serial number. Reading through NI forums seems to suggest that a lot of people have issues with the driver and setup software. Spent a couple hours trying to set it up and finally got too frustrated and packaged it up again. My Presonus Audiobox was set up in 5 minutes. Going to purchase a Focusrite Scarlett 2i4, which seems to be a similar unit with comparable pre-amps and quality. NI Komplete Audio 6 had a really impressive design, sturdy chassis, high quality components and a great physical feel--too bad the thing didn't work when i actually plugged it in.",0
1796,"SUCKS , BROKE IN ONE DAY",0
1797,"I bought these heads because I was looking for that dead thud sound to my drums... They had just the sound I was looking for, but the durability of these heads is less than desirable. I guess if you're a jazz drummer with light hands, these might work but not for those of us who rock. I have used Remo pinstripe heads for over 30 years and never had a problem with them, these heads showed heavy wear after one night. Not recommended!",0
1798,"I bought these because I needed something to go from a 3.5 mm TRS (tip-ring-sleeve) connector to XLM male - so far, so good. However, in my particular application, the 3.5 mm jacks that I am using (and with which these will ultimately mate) carry a balanced signal, as do MOST TRS connectors. Labeling a connector ""TRS"" implies that it is meant for a balanced signle-channel signal. Granted, normally, 3.5 mm-style connectors are used to carry two-channel unbalanced signals (i.e. 'stereo' signals), and my use of the 3.5 mm jacks with which these are to mate is a bit unconventional, but in my particular application, I used 3.5 mm TRS jacks to carry balanced audio signals due to space constraints in the installation.

Enough of that...back to ""the item'.

So... in a TRS connector, the tip (T) carries the V(+), the ring (R) carries the V(-), and the sleeve (S) is the gound to which both channels are referenced; this is the reason that it is known as a balanced signal, because the signals on pins 2 and three are the same as one another, but 180 degrees out of phase. HOWEVER, these connectors, while they do indeed have three conductors coming from the 3.5 mm TRS connector, do NOT mate 1:1 with the same pins on the XLR male. That is, if it were wired 1:1 the tip (T) of the 3.5 mm would be tied to pin 2 of the XLR, the ring (R) of the 3.5 mm would be tied to pin 3 of the XLR, and the sleeve (S) of the 3.5 mm connector would be tied to pin 1 of the XLR. The cable is wired with the signal from the tip (T) and the signal from the ring (R) mating to pin 2 on the XLR; the sleeve (S) part of the 3.5 mm TRS mates with pins 1 AND 3 of the XLR.

So, if you are expecting to use this as a connector to adapt a signal obtained from a 3.5 mm TRS connector to a XLR connection you will not get a balanced signal out of the XLR - it's not physically (electrically) possible.

I think this product is really mis-labeled, because this is clearly designed to take a two-channel unbalanced signal from something like an mp3 player and (kinda-sorta-mostly-in-a-way-but-not-really) yield a signal that is compatible with an XLR female input; normally, and almost universally, an XLR female implies that a balanced (not a single-ended) signal will be fed to that input. These should really be labeled as 'stereo 3.5 mm to XLR male' as that would be more accurate.

Still, to simply tie the left and right channel outputs of an mp3 player together (or ANY output for that matter) is really a bad idea, because you are effectively shorting the left and right channels together in an attempt to sum them to a single-channel signal - if the XLR connector barrel had some reasonably-valued dropping resistors connected to pin 2 and to pin 3, and then the other side of those resistors connected to the tip and ring signals, then you would have a summer (a simple mixer), but that's not what's been done here.

Mind you, this can all be remedied with some small wire-cutters, a soldering iron, and some time. Frankly, I bought these thinking that they really were TRUE TRS to XLR (1:1) and this was a bit cheaper than I could make them; I would not have to spend my time building them myself. As it is, it's a bigger hassle to send them back for a refund / exchange, so I will simply modify them to make them a true 1:1 3,5 mm TRS to XLR connector. That is, I will re-solder the XLR connectors such that:

(This is how they SHOULD be wired):

XLR pin 1 = SHIELD TRS
XLR pin 2 = TIP TRS
XLR pin 3 = RING TRS

Again, just to clarify, this (described below) is how these ARE wired (and shipped) by HOSA - and this is NOT the correct way to wire this:

XLR pin 1 = SHIELD TRS
XLR pin 2 = TIP TRS, RING TRS
XLR pin 3 = SHIELD TRS (and therefore, pin 1 XLR = pin 3 XLR).

Clear as mud?",0
1799,Produced a barely less than tolerable amount of noise. Not something I would want in a home studio but something I could tolerate if all I were doing is converting old records or cassette tapes to mp3 files.,0
1800,Did not work for me,0
1801,"The fifth string snapped about halfway down the neck before I even had it tuned to pitch. Over my 40 years of playing, I've seen strings break either at the bridge or at the tuner. This was a first to break in the middle of the length. Must've been a defective set. I'm not sure I'll ever order this set again.",0
1802,Not as pictured. Doesn't come in a nice box. It is in a bag. Just standard cheap plastic.,0
1803,sounded great for a moth then died. Chinese pedals are a gamble.,0
1804,"Be careful with these...

The thickness and 16AWG is excellent for the price...

However... be sure to test them on a cable tester and be prepared to re solder the wire so the correct pin goes to the same on the other side.

You can run into phasing issues with these and worse... damage to your mic if phantom power is sent to the wrong pin.

Other reviews turned me onto this and sure enough I discovered the problem on some of there wire. Most were just fine... but it only take one to really mess up a recording, phasing or cause damage.

Not risking it with these guys anymore.",0
1805,"These have been around forever nd they're still cheezy and cheap. They come with bottom end guitars and are basically throw away tuners. the sharp hole edges cut strings. they're about and 8 to 1 ratio, so tuning is like splitting atoms. yYou're always going back and forh trying to get into exact pitch. There's a lot of play, a quarter turn to go from one direction to the other. The brass gear often cracks and breaks. both the worm and radial gear are not very precision. You can order these direct from China for about $3 a set. I don't think they're worth that! Squier and Epiphone still put these on their cheapest models. I don't understand major guitar mfgs. staking their reputation on such garbage when they could spend $2 more and get a decent set of tuners. Putting these on a guitar to save a couple of bucks decreases the value of the guitar by more than 10 dollars. You've got to hand it to the engineering of these. They figured out how the cheapest way possible to make these and still pass them off as  tuners. I hate these things cause I've bought several guitars with them and wish they came without  any tuners at all. Now I have all these stupid holes to fill when I put decent tuners on.",0
1806,"Had to wait a week for them even though they were ""prime"". D'Addario really drug their feet with processing for ONE pack of strings.
When I finally got them they looked and felt great but the D string broke before I even started tuning it up to standard tuning. Now I have three new shiny bright strings and one dingy old one that's dead. I would rate 5 stars had it not been for the dead on arrival string snap.",0
1807,Stay away from Donner. Just cheap Chinese knock offs for people that get suckered in by the low price.,0
1808,"First of all, the item arrived completely disassembled.  There were no installation instructions included either.  I have a PRS SE Custom 24 guitar and the claw screws for this guitar are mounted more narrow than the holes in the Van Rosa claw so you'd either have to re-drill the PRS claw screw holes or file out the holes in the Van Rosa claw.  It is definitely not an exact fit.  If you have a Strat, I'm sure it would fit fine but not in the PRS SE guitar.  I sent it back.  Also, the small screw to attach the ground wire would not screw in all the way.  It got stuck half way in so it was impossible to tighten it.  All in all, a disappointing purchase.",0
1809,"Very badly made bolts, cross threaded when I tried to mount a microphone.",0
1810,"These suck, they are not made of the same material that the famous Grolsch beer bottle washers that these are trying to imitate are made of. These quickly dry out and break. I've never had a Grolsch washer fail. Do not trust these imitations.",0
1811,"Long story short, these are half the price of most subs. Just save the money Because one decent sub will out perform  a pair of these. These are simply for the beginner dj that wants to look like they have a decent size  system. They hardly have a spot in the dj or even karaoke world. They absolutely have no place in the pro audio world.  Belive it or not but just one cheap Peavy sub will outperform a pair of these.  Don't believe the reviews on here or anywhere else because they mostly come from people that have never had subs before.  Of course they sound amazing if you've never owned a sub before.",0
1812,"Pretty disappointed in the color. As the review title indicates, what I received is more of a 'black chrome' or dingy stainless color. These are simply not going to work with the MOTS pickguard I purchased them for. Perhaps they would blend in better on a black, black pearl or tort pickguard.

I ordered another package from another vendor and got the same result. Perhaps it is a large factory shipment that is 'bad'. Some are very dull looking. Very disappointing, really.",0
1813,"Doesn't work for the Sabian AAXplosion, changes the sound to an awful noise",0
1814,Attaches with velco so I couldn't fold up my tripod. Lots of creaes and seemed flimsy. Returning and will spend more for a better product.,0
1815,Needs alot of work. done on it. It was given to my 11 year old daughter for Xmas. The line out port does not work properly only works with Headphones. Also the wire and nuts that hold the tailpiece/fine tuner in place fell off tonight while she was playing.  I'm not happy with this purchase.,0
1816,"Even at minimum setting the effect dominates your sound, not enhances it.  Maybe if you are a EVH fan you might be better able to appreciate what this box does.",0
1817,It will only hold one pick...rather disappointed in this item..,0
1818,DID NOT FEEL RIGHT,0
1819,"I've been trying out lots of different harmonicas recently, which has given me a great opportunity to compare and contrast.  The Promaster just strikes me as a mediocre harmonica, despite it's high-end name and price.  It certainly looks great (aluminum comb!) and has a nice looking case.  And the notes that play, play well, and have a very distinctive sound to them, almost smokey.  But like the Suzuki Bluesmaster, I find that some notes just don't play, irrespective of technique or tweaking the reeds.  Overall, I don't regard that as any better than the Bluesmaster, just nicer looking.",0
1820,"I don't like how noisy it is at all, it sounds as if a rocket ship is taking off. My roommates don't approve.",0
1821,"Good wire cutter and winder, pin puller part is too fat to get under the pin.",0
1822,"Please note that I am referring only to the GRAND piano voices in this review, not the electric pianos.

I gave the Yamaha P-105 only one star because the internal sound system and grand piano voices do not
compare with the sound systems or grand piano voices on the Roland C-200 Classic Organ, Yamaha
PSR-S710, and other Yamaha keyboards I've had, such as the DGX-205 and YPG-235.

In order to fully extract the grand piano voices on the P-105, it's necessary to use an external sound system,
such as self-amplified studio monitors or high quality self-amplified computer speakers, or maybe, as someone said
here, headphones.  Even with an external system the grand piano voices fall short of being authentic, whereas in
the other keyboards I've mentioned here, you get an immediate sense of playing an acoustic piano.

The speakers on the P-105 are on the bottom, facing down, with a port up to the top, that doesn't help things.
I really don't agree with this speaker placement. Seems to me the purpose of an internal sound system is obvious,
why aren't the speakers placed on the top? So placing the P-105 on a table top is not the best way to play it.
It's best to put it on a stand.

The price of this piano may imply that it's good enough for beginners, however, the action is stiff and the keys
require pressure.

So read the other reviews here, and try before you buy in order to make an informed decision.",0
1823,Has a mercury warning on the package - returned.,0
1824,"These are pretty good, if you can find one that isn't defective. This is the second one I've bought that had a twisted cantilever. Quality control at Shure isn't what it used to be...",0
1825,was great then it just didn't work anymore.  not even with new batteries.,0
1826,"NO Truss rod, No Fret Markers,Nut and Bridge was junk, Finish was like it was done outside in a sandstorm,Only after replacing the nut,Bridge,strings,Filing the frets, Did it even sound like a guitar able for a student, If you think this is a good deal, Sorry to say it's NOT.",0
1827,Did not like this unit as it did not fit my needs and didn't perform as good as it claimed,0
1828,Did not fit at all. Tried on 3 different guitars.,0
1829,"Didnt, fit",0
1830,"Looking for my first drum chair I bought this based on reviews.

I found it to be too firm for my body type and went with a different brand with a softer cushioned seat and back attachment.",0
1831,This does not ring like a tambourine. The sound is small and thin.,0
1832,Expensive throwaway for me. May work for others.,0
1833,"I really wanted this to be a great product.  The screws strip out too easily.  Basically, if you put a microphone in it, and ever have to use it for a microphone, it is going to strip out.  I had two of them and was hoping that the first one was a lemon.  Nope.  Even the pop filter fell off.  I LOVE the design, but they need to make them strong enough to handle the weight of a microphone and strong enough to handle regular studio usage... ex:  adjusting the position of the mic, picking up a mic stand and moving it, etc.  Otherwise, don't have an adjustable tilt option.  Just make it one solid piece.  I'm tempted to try to fix it with Gorilla Glue because I do love the design.  It's just not strong enough.  Not that it's a surprise though.  Not much of anything is worth the money these days.  It's a damn chore to return every friggin' purchase these days that they don't really have to care about actually testing products.  Why should they?  They already have your money.  I feel like I should get paid for testing their products and the time spent un-boxing and packing things back up.  Besides, what are they going to do?  Replace it with another broke a$$ product?  Better yet, refund my money for the product I paid - minus shipping????  That doesn't include the time I spent trying to prevent you from buying one and testing their damn product in the first place.  I want a refund, plus an hourly wage.  Whatever, don't buy one.  Companies that don't test their products don't deserve your business.  What would make me happy, is for one of these companies that make these products to answer the question(s):  Did you test this product?  How did you test it?  What were your results?  Is it ready to be sold to the public with confidence?

Nope",0
1834,"I wasn't able to begin to get this item onto my Shure SM58 without tearing it.  Other reviewers have regarded the tight fit as a feature, but to me it it a big defect.  I take the windscreen on and off as conditions dictate, so I don't want to have a fight on my hands every time I need to make a change.  The picture shows a comparison of a Shure windscreen and this item (note the tear on the right one.",0
1835,"After only ~10 uses i have noticed a humming noise when the microphone is attached.  Not sure if it is the chord or the mic, i don't have the equipment to test it.

Also, the software is definitely not for the novice user.  Some of the add-ons seem like they would be more intuitive but they are an extra cost.",0
1836,"Like another reviewer mentioned, this case is only worth $50.  Nothing more.

My case had seal openings around the the case where the metal meets.  One of the locks doesn't fasten properly.  The inner liner isn't glued to the case firmly enough -- there's lots of play and when you push the liner down, you can hear the crappy glue trying to grab the liner.

The fact that SKB charges $150 for a Made in China super-shoddily made case shows how far this company has fallen.  IF you think that Chinese products are a FAIL, then this product should be a posterboy of that universal sentiment.

Seriously folks, this is a piece of crap case.  If you can forgive all that I mentioned above (which others have addressed as well) then you're really forgiving or a total SKB fanboy.

As for me, I saw the Epiphone case in a store and it was day and night better.  None of these cases are flight worthy, but at least you get a case with the Epiphone that won't let water leak through as you're running through the rain like this piece of crap.",0
1837,"I would not recommend these to anyone!! They drop in and out, they were horrible!! The only thing that saved our contest is that one of the members brought a wireless mic with them and we were able to use that one, for our contestants. These you had to stand real still in the middle front of the stage for it to work....when we moved around the sound would cut in and out. Horrible, I sent them back and got the Audio2000 Awm6032uh UHF Dual Channel Wireless Microphone System....very pleased with them!!
Don't waist your money on this system!!",0
1838,I can't recharge mine because I misplaced the dang cable.,0
1839,You certainly get what you pay for.  I attached the sucker to a mic stand and then noticed the metal had completely warped. Threw the thing in the trash and luckily my bassist had a extra pop filter sitting around. I gave it two stars because I got it so cheap and I figure it taught me a lesson.,0
1840,"I hate it. I'd bought two, too! They topple over, scratch the guitars, and just overall make me angry. Yes, they are sturdy at this price point. I just don't like them.",0
1841,"I agree with one other reviewer whose review may be on the other colred model--the guitar sound is is the issue. This unit is made to be able to play along with aux input like you M)P3 player. The Mp# player sounds fine and dandy. But unless you turn it way down you won't here the guitat even all the way up. I tried Strats, a Peavey and the same thing. When I tried a Epiphone ES 339, which is active no less, I got nothing. I started to think of ways to get around this with my other equipment and then I disco0vered that other review. I just don't want any extra heaphone amps or what not to make this thing work. I anal about stepping on wires and having small electronics fall off whatever you have them on. So, I sent it back. I don't see any similar gripes about the bigger Paandora so I'm going for that.",0
1842,"Wrong size and color, obviously not factory. Buy cheap get cheap,of course. 2 stars because they included a free pick.",0
1843,"This is a near formless black cover that i could replace with a nice piece of cloth.
Not worth 16 bucks.
U G L Y
I found the tightner cord.
I tried to snug up the cover to the keybord, and the end came off in my hand.
I fine garbage quality rag.

I have no idea what folks are talking about when they speak of how well this thing fits.
It is a formless rectangular rag.",0
1844,"I used batteries for a few days then noticed it would slowly get dim - batteries maybe were no good. I then used the power supply and the brightness was so much better. The cord could't reach anything so I use my portable mobile charging battery on my music stand and it works perfect. Even if your room is lit well this still makes reading easier on the eyes. I wish I had bought this a long time ago. It's well worth the price.

**Update: No longer works well. Can't get to the brighter setting unless you click it many times over and over. It also is much dimmer after some use. I would not get this one.",0
1845,"Tone is preference I guess. I just hate the way this thing sounds. It sounds absolutely nothing like what it claims to sound like that's for sure! Someone else might think it sounds good, but I sure don't.",0
1846,"Used it for two shows, pushing (2) 400 watt (PYLE) passive speakers at approx half volume - and the right channel blew.  It took too long between getting the product and working a few shows for me to still return it.  Pyle is an awesome brand for getting sound equipment on an Amazon budget....but the stuff is reallllllllly unreliable.  Buy three if you only need one, that's your insurance policy and it's still cheaper than the next level up!  :)",0
1847,Terrible product. I wish I had spent a bit more money and bought a better one. This thing is as cheap as its price. Don't be fooled like I was. The two plug-ins aren't even and the sound conduction is awful.,0
1848,Fell apart within an hour of use first gig!,0
1849,This product is not reliable.  I have a new one. Have not used it yet and it is already broken.  I work as a multimedia journalist and I bought his to support my Zoom H6.  Don't try it. If you are running an gunning this product will not handle it.,0
1850,"After around 10 years of using these, I am finally switching to a different brand. The last 4 3set packs I have purchased came with at least 1 string deffective. Waste of time and money. Sometimes you can tell the string is deffective right away, but other times it takes a few strummings. This last one started to de-tune by itself brand new.",0
